-48.45709609,-27.45298767,17.50,64.76444244,10/02/2025 07:19:54 ,Position 755,
-48.45743942,-27.45300483,17.40,59.15288162,10/02/2025 07:19:56 ,Position 756,
-48.45759963,-27.45301246,16.00,57.15272140,10/02/2025 07:19:57 ,Position 757,
-48.45775222,-27.45302772,14.80,53.54132080,10/02/2025 07:19:58 ,Position 758,
-48.45789718,-27.45306396,13.80,53.15240097,10/02/2025 07:19:59 ,Position 759,
-48.45801544,-27.45313262,13.10,49.55952072,10/02/2025 07:20:00 ,Position 760,
-48.45809936,-27.45323181,12.50,49.63359832,10/02/2025 07:20:01 ,Position 761,
-48.45813751,-27.45335197,11.80,51.04111862,10/02/2025 07:20:02 ,Position 762,
-48.45811843,-27.45347976,10.90,52.83756256,10/02/2025 07:20:03 ,Position 763,
-48.45805740,-27.45359992,10.30,54.17100143,10/02/2025 07:20:04 ,Position 764,
-48.45785522,-27.45378684,9.90,50.31884002,10/02/2025 07:20:06 ,Position 765,
-48.45774841,-27.45386123,8.50,48.91131973,10/02/2025 07:20:07 ,Position 766,
-48.45764923,-27.45393943,8.30,47.05931854,10/02/2025 07:20:08 ,Position 767,
-48.45755767,-27.45402336,8.20,46.07775878,10/02/2025 07:20:09 ,Position 768,
-48.45748138,-27.45410728,8.10,42.91083908,10/02/2025 07:20:10 ,Position 769,
-48.45742416,-27.45419883,8.20,40.61436080,10/02/2025 07:20:11 ,Position 770,
-48.45737838,-27.45428466,8.00,36.89184188,10/02/2025 07:20:12 ,Position 771,
-48.45734405,-27.45437240,8.00,37.63264083,10/02/2025 07:20:13 ,Position 772,
-48.45732116,-27.45447158,7.80,42.65156173,10/02/2025 07:20:14 ,Position 773,
-48.45729827,-27.45458412,7.70,46.85559844,10/02/2025 07:20:15 ,Position 774,
-48.45726013,-27.45483970,7.90,54.91180038,10/02/2025 07:20:17 ,Position 775,
-48.45724868,-27.45497512,7.90,56.52304077,10/02/2025 07:20:18 ,Position 776,
-48.45724105,-27.45511627,7.80,56.20820236,10/02/2025 07:20:19 ,Position 777,
-48.45723724,-27.45525550,7.90,56.65267944,10/02/2025 07:20:20 ,Position 778,
-48.45723342,-27.45540046,7.70,57.70832061,10/02/2025 07:20:21 ,Position 779,
-48.45722579,-27.45554733,7.70,59.07880020,10/02/2025 07:20:22 ,Position 780,
-48.45721054,-27.45569610,7.50,60.72708129,10/02/2025 07:20:23 ,Position 781,
-48.45719909,-27.45585250,7.60,62.04199981,10/02/2025 07:20:24 ,Position 782,
-48.45719146,-27.45600891,7.80,63.06060028,10/02/2025 07:20:25 ,Position 783,
-48.45718383,-27.45631217,8.10,58.44911956,10/02/2025 07:20:27 ,Position 784,
-48.45718383,-27.45645332,8.40,55.52296066,10/02/2025 07:20:28 ,Position 785,
-48.45718383,-27.45659446,8.70,56.30080032,10/02/2025 07:20:29 ,Position 786,
-48.45718383,-27.45673942,9.10,58.44911956,10/02/2025 07:20:30 ,Position 787,
-48.45718765,-27.45688629,9.70,58.35652160,10/02/2025 07:20:31 ,Position 788,
-48.45720672,-27.45702743,10.10,56.24524307,10/02/2025 07:20:32 ,Position 789,
-48.45723724,-27.45716476,10.50,55.07847976,10/02/2025 07:20:33 ,Position 790,
-48.45726394,-27.45729827,10.80,54.61547851,10/02/2025 07:20:34 ,Position 791,
-48.45729446,-27.45742797,11.10,53.17091751,10/02/2025 07:20:35 ,Position 792,
-48.45735168,-27.45768928,12.00,52.59679794,10/02/2025 07:20:37 ,Position 793,
-48.45737838,-27.45782089,12.40,53.13388061,10/02/2025 07:20:38 ,Position 794,
-48.45740890,-27.45795249,12.90,53.59688186,10/02/2025 07:20:39 ,Position 795,
-48.45743179,-27.45808601,13.20,54.18952178,10/02/2025 07:20:40 ,Position 796,
-48.45746231,-27.45821952,13.70,55.07847976,10/02/2025 07:20:41 ,Position 797,
-48.45749664,-27.45836067,14.10,55.94891738,10/02/2025 07:20:42 ,Position 798,
-48.45752334,-27.45849800,14.60,56.68972015,10/02/2025 07:20:43 ,Position 799,
-48.45755767,-27.45863914,15.20,57.22679901,10/02/2025 07:20:44 ,Position 800,
-48.45758438,-27.45878219,15.70,58.04167938,10/02/2025 07:20:45 ,Position 801,
-48.45764923,-27.45907402,16.70,59.70848464,10/02/2025 07:20:47 ,Position 802,
-48.45768356,-27.45922279,17.20,60.81967926,10/02/2025 07:20:48 ,Position 803,
-48.45772933,-27.45937156,17.50,62.35683822,10/02/2025 07:20:49 ,Position 804,
-48.45777893,-27.45952415,17.50,64.24588012,10/02/2025 07:20:50 ,Position 805,
-48.45783996,-27.45967864,17.80,65.52376556,10/02/2025 07:20:51 ,Position 806,
-48.45791244,-27.45982742,18.00,65.98676300,10/02/2025 07:20:52 ,Position 807,
-48.45799255,-27.45997619,18.30,67.22760009,10/02/2025 07:20:53 ,Position 808,
-48.45808029,-27.46012306,18.20,68.48696136,10/02/2025 07:20:54 ,Position 809,
-48.45827865,-27.46042442,18.10,69.98708343,10/02/2025 07:20:56 ,Position 810,
-48.45839309,-27.46056747,18.10,70.57971954,10/02/2025 07:20:57 ,Position 811,
-48.45851135,-27.46071624,18.10,71.89463806,10/02/2025 07:20:58 ,Position 812,
-48.45863342,-27.46086120,18.20,73.17251586,10/02/2025 07:20:59 ,Position 813,
-48.45875930,-27.46100807,18.50,73.72811889,10/02/2025 07:21:00 ,Position 814,
-48.45888900,-27.46115684,18.80,73.41327667,10/02/2025 07:21:01 ,Position 815,
-48.45901489,-27.46129989,19.20,73.06140136,10/02/2025 07:21:02 ,Position 816,
-48.45914077,-27.46144866,19.70,73.30216217,10/02/2025 07:21:03 ,Position 817,
-48.45926666,-27.46159172,20.30,73.37623596,10/02/2025 07:21:04 ,Position 818,
-48.45951843,-27.46188354,20.30,72.87619781,10/02/2025 07:21:06 ,Position 819,
-48.45964813,-27.46202850,23.40,72.24651336,10/02/2025 07:21:07 ,Position 820,
-48.45977020,-27.46217155,24.40,71.80204010,10/02/2025 07:21:08 ,Position 821,
-48.45989608,-27.46231269,25.20,70.89455413,10/02/2025 07:21:09 ,Position 822,
-48.46001052,-27.46245193,25.90,68.50548553,10/02/2025 07:21:10 ,Position 823,
-48.46012878,-27.46258354,26.40,66.33863830,10/02/2025 07:21:11 ,Position 824,
-48.46023941,-27.46271514,27.00,65.06076049,10/02/2025 07:21:12 ,Position 825,
-48.46035385,-27.46284484,27.30,64.81999969,10/02/2025 07:21:13 ,Position 826,
-48.46046447,-27.46297264,27.60,65.24595642,10/02/2025 07:21:14 ,Position 827,
-48.46068954,-27.46322822,27.70,63.87548446,10/02/2025 07:21:16 ,Position 828,
-48.46079635,-27.46335411,27.40,63.61619567,10/02/2025 07:21:17 ,Position 829,
-48.46090698,-27.46348190,27.30,64.20883941,10/02/2025 07:21:18 ,Position 830,
-48.46102142,-27.46361160,27.50,65.02371978,10/02/2025 07:21:19 ,Position 831,
-48.46113204,-27.46373939,27.10,65.43115997,10/02/2025 07:21:20 ,Position 832,
-48.46124649,-27.46387290,26.60,66.74607849,10/02/2025 07:21:21 ,Position 833,
-48.46136474,-27.46400642,25.90,67.91283416,10/02/2025 07:21:22 ,Position 834,
-48.46148300,-27.46414375,25.20,69.59815979,10/02/2025 07:21:23 ,Position 835,
-48.46160507,-27.46428489,24.40,70.93159484,10/02/2025 07:21:24 ,Position 836,
-48.46186065,-27.46457290,22.70,74.19112396,10/02/2025 07:21:26 ,Position 837,
-48.46199035,-27.46471977,22.00,75.41344451,10/02/2025 07:21:27 ,Position 838,
-48.46212768,-27.46486473,21.00,75.46900177,10/02/2025 07:21:28 ,Position 839,
-48.46227264,-27.46500396,20.00,76.65428161,10/02/2025 07:21:29 ,Position 840,
-48.46242523,-27.46514320,18.80,77.74695587,10/02/2025 07:21:30 ,Position 841,
-48.46258544,-27.46528244,17.60,79.22856140,10/02/2025 07:21:31 ,Position 842,
-48.46274948,-27.46541595,16.60,80.21012115,10/02/2025 07:21:32 ,Position 843,
-48.46292114,-27.46555137,16.20,81.21019744,10/02/2025 07:21:33 ,Position 844,
-48.46310043,-27.46567916,15.50,81.89543914,10/02/2025 07:21:34 ,Position 845,
-48.46347045,-27.46592140,14.50,82.87699890,10/02/2025 07:21:36 ,Position 846,
-48.46366882,-27.46603584,14.10,82.93255615,10/02/2025 07:21:37 ,Position 847,
-48.46386718,-27.46614265,13.90,83.28443908,10/02/2025 07:21:38 ,Position 848,
-48.46407318,-27.46624374,14.50,82.59919738,10/02/2025 07:21:39 ,Position 849,
-48.46427154,-27.46633720,15.50,81.22872161,10/02/2025 07:21:40 ,Position 850,
-48.46447372,-27.46642875,16.40,79.56192016,10/02/2025 07:21:41 ,Position 851,
-48.46466827,-27.46652030,17.10,78.48776245,10/02/2025 07:21:42 ,Position 852,
-48.46486282,-27.46661186,17.60,78.00624084,10/02/2025 07:21:43 ,Position 853,
-48.46524047,-27.46680831,18.00,78.59887695,10/02/2025 07:21:45 ,Position 854,
-48.46542739,-27.46691513,17.70,79.50636291,10/02/2025 07:21:46 ,Position 855,
-48.46561431,-27.46702766,16.90,80.32123565,10/02/2025 07:21:47 ,Position 856,
-48.46579742,-27.46714782,15.80,80.43235778,10/02/2025 07:21:48 ,Position 857,
-48.46597671,-27.46727371,14.50,81.96952056,10/02/2025 07:21:49 ,Position 858,
-48.46615982,-27.46740531,13.00,83.87708282,10/02/2025 07:21:50 ,Position 859,
-48.46633911,-27.46754455,11.90,85.19200134,10/02/2025 07:21:51 ,Position 860,
-48.46651458,-27.46768951,11.70,85.32164001,10/02/2025 07:21:52 ,Position 861,
-48.46669387,-27.46783638,11.30,85.46980285,10/02/2025 07:21:53 ,Position 862,
-48.46703720,-27.46813774,11.30,86.74768066,10/02/2025 07:21:55 ,Position 863,
-48.46720886,-27.46829223,10.30,87.35883331,10/02/2025 07:21:56 ,Position 864,
-48.46738815,-27.46844673,9.90,88.32187652,10/02/2025 07:21:57 ,Position 865,
-48.46756744,-27.46859741,9.50,89.19232177,10/02/2025 07:21:58 ,Position 866,
-48.46775817,-27.46874809,9.20,90.00719451,10/02/2025 07:21:59 ,Position 867,
-48.46795272,-27.46889305,8.90,90.71096038,10/02/2025 07:22:00 ,Position 868,
-48.46815109,-27.46903610,8.80,90.59983825,10/02/2025 07:22:01 ,Position 869,
-48.46834564,-27.46918106,8.60,90.39612579,10/02/2025 07:22:02 ,Position 870,
-48.46853637,-27.46933174,8.60,90.00719451,10/02/2025 07:22:03 ,Position 871,
-48.46890258,-27.46964073,8.60,89.97016143,10/02/2025 07:22:05 ,Position 872,
-48.46908187,-27.46980094,8.30,90.24795532,10/02/2025 07:22:06 ,Position 873,
-48.46925735,-27.46996307,8.30,90.08127593,10/02/2025 07:22:07 ,Position 874,
-48.46942901,-27.47013092,8.40,90.00719451,10/02/2025 07:22:08 ,Position 875,
-48.46960449,-27.47029113,8.40,90.00719451,10/02/2025 07:22:09 ,Position 876,
-48.46978378,-27.47044944,8.40,89.76644134,10/02/2025 07:22:10 ,Position 877,
-48.46995925,-27.47060966,8.50,89.80348205,10/02/2025 07:22:11 ,Position 878,
-48.47013854,-27.47076797,8.50,89.56272125,10/02/2025 07:22:12 ,Position 879,
-48.47032165,-27.47092437,8.50,89.32196044,10/02/2025 07:22:13 ,Position 880,
-48.47067642,-27.47123527,8.50,88.84043884,10/02/2025 07:22:15 ,Position 881,
-48.47085189,-27.47139167,8.60,87.89591979,10/02/2025 07:22:16 ,Position 882,
-48.47102355,-27.47154426,8.50,86.17356109,10/02/2025 07:22:17 ,Position 883,
-48.47119522,-27.47169685,8.70,84.96976470,10/02/2025 07:22:18 ,Position 884,
-48.47136306,-27.47184371,8.70,83.50668334,10/02/2025 07:22:19 ,Position 885,
-48.47153091,-27.47198867,8.80,82.95108032,10/02/2025 07:22:20 ,Position 886,
-48.47170257,-27.47213172,9.00,82.80291748,10/02/2025 07:22:21 ,Position 887,
-48.47187423,-27.47226715,9.00,82.71031951,10/02/2025 07:22:22 ,Position 888,
-48.47205734,-27.47239685,9.10,81.58059692,10/02/2025 07:22:23 ,Position 889,
-48.47241592,-27.47263717,9.10,78.96927642,10/02/2025 07:22:25 ,Position 890,
-48.47259140,-27.47275161,9.40,78.08032226,10/02/2025 07:22:26 ,Position 891,
-48.47277069,-27.47286033,9.50,76.70983886,10/02/2025 07:22:27 ,Position 892,
-48.47295379,-27.47296524,9.50,75.20972442,10/02/2025 07:22:28 ,Position 893,
-48.47312545,-27.47306823,9.50,74.00592041,10/02/2025 07:22:29 ,Position 894,
-48.47329711,-27.47316741,9.60,72.95027923,10/02/2025 07:22:30 ,Position 895,
-48.47346878,-27.47326850,9.50,73.15399932,10/02/2025 07:22:31 ,Position 896,
-48.47364044,-27.47336769,9.40,73.35771942,10/02/2025 07:22:32 ,Position 897,
-48.47381591,-27.47347259,9.30,74.06148529,10/02/2025 07:22:33 ,Position 898,
-48.47416687,-27.47367668,9.30,75.70976257,10/02/2025 07:22:35 ,Position 899,
-48.47434616,-27.47377967,8.90,76.58020019,10/02/2025 07:22:36 ,Position 900,
-48.47452926,-27.47388839,8.80,77.26544189,10/02/2025 07:22:37 ,Position 901,
-48.47471237,-27.47399139,8.40,77.98772430,10/02/2025 07:22:38 ,Position 902,
-48.47489547,-27.47410011,8.30,78.78408050,10/02/2025 07:22:39 ,Position 903,
-48.47508239,-27.47420883,8.20,79.26560211,10/02/2025 07:22:40 ,Position 904,
-48.47526931,-27.47431755,8.20,78.67295837,10/02/2025 07:22:41 ,Position 905,
-48.47545242,-27.47442817,8.00,78.41368103,10/02/2025 07:22:42 ,Position 906,
-48.47563552,-27.47453689,7.80,78.48776245,10/02/2025 07:22:43 ,Position 907,
-48.47581863,-27.47464370,7.80,78.63591766,10/02/2025 07:22:44 ,Position 908,
-48.47618865,-27.47485733,7.70,77.50619506,10/02/2025 07:22:46 ,Position 909,
-48.47636795,-27.47496414,7.60,77.50619506,10/02/2025 07:22:47 ,Position 910,
-48.47655105,-27.47506523,7.60,76.83948516,10/02/2025 07:22:48 ,Position 911,
-48.47673034,-27.47517013,7.70,76.24683380,10/02/2025 07:22:49 ,Position 912,
-48.47691345,-27.47527694,7.80,75.78383636,10/02/2025 07:22:50 ,Position 913,
-48.47708892,-27.47537612,7.80,74.67263793,10/02/2025 07:22:51 ,Position 914,
-48.47726440,-27.47547531,7.80,73.83924102,10/02/2025 07:22:52 ,Position 915,
-48.47743606,-27.47557640,7.90,73.06140136,10/02/2025 07:22:53 ,Position 916,
-48.47760772,-27.47567558,7.90,72.95027923,10/02/2025 07:22:54 ,Position 917,
-48.47794723,-27.47587966,8.20,72.15391540,10/02/2025 07:22:56 ,Position 918,
-48.47811126,-27.47597312,8.10,68.07951354,10/02/2025 07:22:57 ,Position 919,
-48.47826385,-27.47606277,8.00,64.07920074,10/02/2025 07:22:58 ,Position 920,
-48.47841262,-27.47614860,8.10,62.02348327,10/02/2025 07:22:59 ,Position 921,
-48.47853469,-27.47621536,8.20,46.91115951,10/02/2025 07:23:00 ,Position 922,
-48.47861862,-27.47625923,7.90,31.90995979,10/02/2025 07:23:01 ,Position 923,
-48.47869491,-27.47629928,7.50,31.39140129,10/02/2025 07:23:02 ,Position 924,
-48.47876358,-27.47633171,7.10,25.07608032,10/02/2025 07:23:03 ,Position 925,
-48.47886276,-27.47637557,6.40,17.70512008,10/02/2025 07:23:05 ,Position 926,
-48.47890853,-27.47639465,5.30,16.00127983,10/02/2025 07:23:06 ,Position 927,
-48.47894668,-27.47641181,4.90,15.48271942,10/02/2025 07:23:07 ,Position 928,
-48.47898483,-27.47642707,4.40,15.14936065,10/02/2025 07:23:08 ,Position 929,
-48.47902297,-27.47644424,4.00,14.50115966,10/02/2025 07:23:09 ,Position 930,
-48.47906112,-27.47645950,3.60,14.29743957,10/02/2025 07:23:10 ,Position 931,
-48.47909545,-27.47647476,3.40,13.89000034,10/02/2025 07:23:11 ,Position 932,
-48.47913360,-27.47648811,3.10,14.03815937,10/02/2025 07:23:12 ,Position 933,
-48.47917175,-27.47650337,3.00,16.53836059,10/02/2025 07:23:13 ,Position 934,
-48.47921752,-27.47652053,2.80,16.68651962,10/02/2025 07:23:14 ,Position 935,
-48.47930526,-27.47655105,2.50,17.22360038,10/02/2025 07:23:16 ,Position 936,
-48.47934722,-27.47656822,2.30,16.51984024,10/02/2025 07:23:17 ,Position 937,
-48.47939300,-27.47658538,2.10,18.00144004,10/02/2025 07:23:18 ,Position 938,
-48.47944259,-27.47660636,2.10,20.31644058,10/02/2025 07:23:19 ,Position 939,
-48.47949600,-27.47662734,2.00,20.87204170,10/02/2025 07:23:20 ,Position 940,
-48.47955322,-27.47664833,1.90,21.57579994,10/02/2025 07:23:21 ,Position 941,
-48.47961044,-27.47667121,1.90,24.22415924,10/02/2025 07:23:22 ,Position 942,
-48.47967910,-27.47669219,1.70,26.31691932,10/02/2025 07:23:23 ,Position 943,
-48.47975158,-27.47671508,1.50,27.53923988,10/02/2025 07:23:24 ,Position 944,
-48.47990036,-27.47677230,1.30,29.18752098,10/02/2025 07:23:26 ,Position 945,
-48.47997665,-27.47679710,1.20,28.92823982,10/02/2025 07:23:27 ,Position 946,
-48.48005676,-27.47682571,1.00,30.81727790,10/02/2025 07:23:28 ,Position 947,
-48.48014068,-27.47685623,1.00,32.59519958,10/02/2025 07:23:29 ,Position 948,
-48.48022842,-27.47688865,1.00,34.20643997,10/02/2025 07:23:30 ,Position 949,
-48.48031997,-27.47692489,1.00,35.78063964,10/02/2025 07:23:31 ,Position 950,
-48.48041534,-27.47696113,1.00,37.54003906,10/02/2025 07:23:32 ,Position 951,
-48.48051071,-27.47699928,1.00,39.44759750,10/02/2025 07:23:33 ,Position 952,
-48.48062133,-27.47704124,0.90,41.41072082,10/02/2025 07:23:34 ,Position 953,
-48.48084640,-27.47712707,0.80,45.54067993,10/02/2025 07:23:36 ,Position 954,
-48.48096847,-27.47717285,0.80,47.37416076,10/02/2025 07:23:37 ,Position 955,
-48.48109054,-27.47722053,0.70,48.57796096,10/02/2025 07:23:38 ,Position 956,
-48.48121643,-27.47726821,0.70,47.42972183,10/02/2025 07:23:39 ,Position 957,
-48.48133468,-27.47731208,0.60,45.92959976,10/02/2025 07:23:40 ,Position 958,
-48.48145294,-27.47735786,0.50,44.98508071,10/02/2025 07:23:41 ,Position 959,
-48.48156738,-27.47740173,0.40,44.67024230,10/02/2025 07:23:42 ,Position 960,
-48.48168182,-27.47744750,0.30,44.11463928,10/02/2025 07:23:43 ,Position 961,
-48.48179626,-27.47749137,0.30,44.83691787,10/02/2025 07:23:44 ,Position 962,
-48.48203277,-27.47758293,0.20,46.78152084,10/02/2025 07:23:46 ,Position 963,
-48.48215484,-27.47763061,0.10,47.72603988,10/02/2025 07:23:47 ,Position 964,
-48.48228073,-27.47767829,0.00,48.37424087,10/02/2025 07:23:48 ,Position 965,
-48.48240280,-27.47772598,0.00,47.74456024,10/02/2025 07:23:49 ,Position 966,
-48.48252868,-27.47777175,0.00,47.42972183,10/02/2025 07:23:50 ,Position 967,
-48.48264694,-27.47781944,-0.10,47.42972183,10/02/2025 07:23:51 ,Position 968,
-48.48277282,-27.47786331,-0.10,46.78152084,10/02/2025 07:23:52 ,Position 969,
-48.48289108,-27.47790908,-0.20,46.18888092,10/02/2025 07:23:53 ,Position 970,
-48.48300933,-27.47795677,-0.30,44.72579956,10/02/2025 07:23:54 ,Position 971,
-48.48322677,-27.47804450,-0.40,41.79964065,10/02/2025 07:23:56 ,Position 972,
-48.48333358,-27.47808456,-0.40,40.50324249,10/02/2025 07:23:57 ,Position 973,
-48.48343276,-27.47812461,-0.50,38.92903900,10/02/2025 07:23:58 ,Position 974,
-48.48353195,-27.47816085,-0.60,37.41040039,10/02/2025 07:23:59 ,Position 975,
-48.48362350,-27.47819709,-0.60,36.00288009,10/02/2025 07:24:00 ,Position 976,
-48.48371505,-27.47823143,-0.70,34.59535980,10/02/2025 07:24:01 ,Position 977,
-48.48380279,-27.47826576,-0.90,34.78055953,10/02/2025 07:24:02 ,Position 978,
-48.48389434,-27.47830009,-1.00,35.61396026,10/02/2025 07:24:03 ,Position 979,
-48.48399353,-27.47833633,-1.10,36.70663833,10/02/2025 07:24:04 ,Position 980,
-48.48418426,-27.47841262,-0.90,36.83627700,10/02/2025 07:24:06 ,Position 981,
-48.48427581,-27.47844886,-1.00,37.02148056,10/02/2025 07:24:07 ,Position 982,
-48.48437500,-27.47848510,-1.00,37.79932022,10/02/2025 07:24:08 ,Position 983,
-48.48447036,-27.47852325,-1.00,38.05859756,10/02/2025 07:24:09 ,Position 984,
-48.48457336,-27.47855949,-0.80,38.87347793,10/02/2025 07:24:10 ,Position 985,
-48.48467636,-27.47859954,-0.80,39.46611785,10/02/2025 07:24:11 ,Position 986,
-48.48477554,-27.47863769,-0.80,40.15135955,10/02/2025 07:24:12 ,Position 987,
-48.48488235,-27.47867965,-0.90,40.87363815,10/02/2025 07:24:13 ,Position 988,
-48.48498916,-27.47871971,-1.00,41.65147781,10/02/2025 07:24:14 ,Position 989,
-48.48519897,-27.47880744,-1.10,40.70695877,10/02/2025 07:24:16 ,Position 990,
-48.48530578,-27.47885131,-1.20,40.63288116,10/02/2025 07:24:17 ,Position 991,
-48.48540878,-27.47889137,-1.10,40.74399948,10/02/2025 07:24:18 ,Position 992,
-48.48551177,-27.47893142,-1.10,39.57723999,10/02/2025 07:24:19 ,Position 993,
-48.48560714,-27.47896766,-1.10,36.57699966,10/02/2025 07:24:20 ,Position 994,
-48.48569488,-27.47900390,-1.10,34.70647811,10/02/2025 07:24:21 ,Position 995,
-48.48578643,-27.47903823,-1.10,33.98419952,10/02/2025 07:24:22 ,Position 996,
-48.48587417,-27.47907257,-1.10,34.76203918,10/02/2025 07:24:23 ,Position 997,
-48.48596954,-27.47910881,-1.00,35.15095901,10/02/2025 07:24:24 ,Position 998,
-48.48614501,-27.47917556,-1.00,34.83612060,10/02/2025 07:24:26 ,Position 999,
-48.48623657,-27.47920989,-0.90,34.85464096,10/02/2025 07:24:27 ,Position 1000,
-48.48632812,-27.47924423,-1.00,35.16947937,10/02/2025 07:24:28 ,Position 1001,
-48.48641586,-27.47928047,-1.00,34.57683944,10/02/2025 07:24:29 ,Position 1002,
-48.48650360,-27.47931671,-1.00,35.31763839,10/02/2025 07:24:30 ,Position 1003,
-48.48659515,-27.47935295,-0.90,35.05836105,10/02/2025 07:24:31 ,Position 1004,
-48.48668670,-27.47938728,-0.80,35.63248062,10/02/2025 07:24:32 ,Position 1005,
-48.48677825,-27.47942352,-0.80,36.37327957,10/02/2025 07:24:33 ,Position 1006,
-48.48687744,-27.47945976,-0.70,37.41040039,10/02/2025 07:24:34 ,Position 1007,
-48.48707580,-27.47953987,-0.60,39.92911911,10/02/2025 07:24:36 ,Position 1008,
-48.48717880,-27.47957992,-0.60,40.91067886,10/02/2025 07:24:37 ,Position 1009,
-48.48728942,-27.47962379,-0.50,41.46627807,10/02/2025 07:24:38 ,Position 1010,
-48.48739624,-27.47966575,-0.40,42.33671951,10/02/2025 07:24:39 ,Position 1011,
-48.48750305,-27.47970771,-0.30,42.81824111,10/02/2025 07:24:40 ,Position 1012,
-48.48761749,-27.47975158,-0.20,43.04047775,10/02/2025 07:24:41 ,Position 1013,
-48.48772811,-27.47979354,-0.10,43.48495864,10/02/2025 07:24:42 ,Position 1014,
-48.48784255,-27.47983741,0.10,44.54059982,10/02/2025 07:24:43 ,Position 1015,
-48.48807525,-27.47993087,0.20,45.91108322,10/02/2025 07:24:45 ,Position 1016,
-48.48819351,-27.47997665,0.30,44.92951965,10/02/2025 07:24:46 ,Position 1017,
-48.48831176,-27.48002052,0.30,45.11471939,10/02/2025 07:24:47 ,Position 1018,
-48.48842620,-27.48006820,0.40,46.04072189,10/02/2025 07:24:48 ,Position 1019,
-48.48854827,-27.48011398,0.40,47.35564041,10/02/2025 07:24:49 ,Position 1020,
-48.48867034,-27.48016357,0.40,48.78168106,10/02/2025 07:24:50 ,Position 1021,
-48.48880004,-27.48021507,0.20,50.72628021,10/02/2025 07:24:51 ,Position 1022,
-48.48893356,-27.48027229,0.00,52.67087936,10/02/2025 07:24:52 ,Position 1023,
-48.48906707,-27.48032760,-0.30,54.02283859,10/02/2025 07:24:53 ,Position 1024,
-48.48934555,-27.48044776,-0.40,55.67111968,10/02/2025 07:24:55 ,Position 1025,
-48.48948669,-27.48051261,-0.50,57.00456237,10/02/2025 07:24:56 ,Position 1026,
-48.48963165,-27.48057556,-0.60,58.22687911,10/02/2025 07:24:57 ,Position 1027,
-48.48978042,-27.48064041,-0.60,57.83795928,10/02/2025 07:24:58 ,Position 1028,
-48.48992538,-27.48070335,-0.30,56.85639953,10/02/2025 07:24:59 ,Position 1029,
-48.49006652,-27.48076438,-0.20,56.41191864,10/02/2025 07:25:00 ,Position 1030,
-48.49021148,-27.48081970,-0.30,55.31924057,10/02/2025 07:25:01 ,Position 1031,
-48.49035263,-27.48087692,-0.50,54.22656250,10/02/2025 07:25:02 ,Position 1032,
-48.49048614,-27.48092842,-0.50,52.98572158,10/02/2025 07:25:03 ,Position 1033,
-48.49075317,-27.48102951,-0.50,51.07815933,10/02/2025 07:25:05 ,Position 1034,
-48.49088287,-27.48107910,-0.60,49.83731842,10/02/2025 07:25:06 ,Position 1035,
-48.49100494,-27.48113059,-0.50,47.30008316,10/02/2025 07:25:07 ,Position 1036,
-48.49111557,-27.48117256,-0.50,42.89231872,10/02/2025 07:25:08 ,Position 1037,
-48.49119949,-27.48120307,-0.50,31.29879951,10/02/2025 07:25:09 ,Position 1038,
-48.49126052,-27.48122978,-0.30,21.92768096,10/02/2025 07:25:10 ,Position 1039,
-48.49129486,-27.48124885,-0.30,13.46403980,10/02/2025 07:25:11 ,Position 1040,
-48.49132919,-27.48124694,-0.40,9.63039970,10/02/2025 07:25:12 ,Position 1041,
-48.49133682,-27.48125267,-0.10,3.35211992,10/02/2025 07:25:13 ,Position 1042,
-48.49134063,-27.48125267,-0.10,0.14815999,10/02/2025 07:25:15 ,Position 1043,
-48.49134445,-27.48125076,-0.50,0.18520000,10/02/2025 07:25:16 ,Position 1044,
-48.49134445,-27.48124885,-0.60,0.05556000,10/02/2025 07:25:17 ,Position 1045,
-48.49134445,-27.48124885,-1.00,0.12963999,10/02/2025 07:25:18 ,Position 1046,
-48.49134445,-27.48124885,-1.40,0.11112000,10/02/2025 07:25:19 ,Position 1047,
-48.49134445,-27.48124885,-1.40,0.24075999,10/02/2025 07:25:20 ,Position 1048,
-48.49134445,-27.48124694,-1.70,0.25927999,10/02/2025 07:25:21 ,Position 1049,
-48.49134445,-27.48124694,-1.90,0.46300001,10/02/2025 07:25:22 ,Position 1050,
-48.49134445,-27.48124694,-2.10,0.27780003,10/02/2025 07:25:23 ,Position 1051,
-48.49135589,-27.48125267,-2.00,6.22271966,10/02/2025 07:25:24 ,Position 1052,
-48.49142074,-27.48127174,-2.30,14.55671977,10/02/2025 07:25:26 ,Position 1053,
-48.49145507,-27.48128318,-2.60,13.96407985,10/02/2025 07:25:27 ,Position 1054,
-48.49149703,-27.48129653,-2.60,12.37135982,10/02/2025 07:25:28 ,Position 1055,
-48.49152374,-27.48130798,-2.50,10.59344005,10/02/2025 07:25:29 ,Position 1056,
-48.49154663,-27.48131561,-2.80,9.37111949,10/02/2025 07:25:30 ,Position 1057,
-48.49156951,-27.48132324,-2.80,8.31547927,10/02/2025 07:25:31 ,Position 1058,
-48.49158859,-27.48133277,-2.90,7.51911973,10/02/2025 07:25:32 ,Position 1059,
-48.49160766,-27.48134040,-3.10,6.90795993,10/02/2025 07:25:33 ,Position 1060,
-48.49162292,-27.48134422,-3.20,6.48199987,10/02/2025 07:25:34 ,Position 1061,
